stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
-0.3184381127357483,-0.37637361884117126,0.026611031964421272,0.00017994135851040483,0.0007715950487181544,0.004196336958557367
-0.31843599677085876,-0.3763658404350281,0.0266527459025383,0.00024246526299975812,0.0007822794723324478,0.004146947059780359
-0.31843382120132446,-0.37635794281959534,0.026694416999816895,0.000190838283742778,0.000797871092800051,0.0041875592432916164
-0.3185693025588989,-0.37643736600875854,0.026495834812521935,-0.00020862404198851436,0.0005670682294294238,0.002886649686843157
-0.3185316026210785,-0.37657374143600464,0.026460453867912292,-0.00023850955767557025,-0.0005318915355019271,0.0024416192900389433
-0.3184078335762024,-0.3764280378818512,0.026521680876612663,0.0001790838869055733,0.0007233970682136714,0.0026673295069485903
-0.3183749318122864,-0.3764827251434326,0.02644352987408638,7.837859448045492e-05,-0.00019675365183502436,0.0020779818296432495
-0.3188716173171997,-0.37672245502471924,0.025676492601633072,-0.0007362677133642137,-3.9849281165516004e-05,-0.0023831608705222607
-0.3188502788543701,-0.3767143189907074,0.0256439670920372,-0.0006245406111702323,-5.602381861535832e-05,-0.0023863089736551046
-0.31885576248168945,-0.3767144978046417,0.025620266795158386,-0.0004696020041592419,2.0077057342859916e-05,-0.0023535124491900206
-0.31920337677001953,-0.37697017192840576,0.0255314689129591,-0.0022285557352006435,-0.0013850704999640584,-0.0025424573104828596
-0.3193146586418152,-0.3770320415496826,0.0250796377658844,-0.0012018766719847918,-0.0005351286381483078,-0.005121379159390926
-0.3193276524543762,-0.3770378530025482,0.025028198957443237,-0.0013963804813101888,-0.0006251076119951904,-0.005166077986359596
-0.3193276524543762,-0.3770378530025482,0.025028198957443237,-0.0013963804813101888,-0.0006251076119951904,-0.005166077986359596
-0.31921106576919556,-0.37699997425079346,0.025024183094501495,-0.00010233151260763407,-0.00047826505033299327,-0.004516059998422861
-0.31974107027053833,-0.3773159682750702,0.024295343086123466,-0.0009881596779450774,-0.0011701849289238453,-0.0085257887840271
-0.31975141167640686,-0.37732890248298645,0.024209899827837944,-0.0010798261500895023,-0.0014160557184368372,-0.008562599308788776
-0.3199484050273895,-0.37738141417503357,0.024179816246032715,-0.0024202028289437294,-0.0015616363380104303,-0.008664662018418312
-0.3201131224632263,-0.3775175213813782,0.024107927456498146,-0.00277570728212595,-0.0021523593459278345,-0.007594453636556864
-0.31950414180755615,-0.37723684310913086,0.02501262165606022,-0.0017265529604628682,-0.002253835555166006,-0.0019132622983306646
-0.31970858573913574,-0.37729835510253906,0.024971358478069305,-0.0029761940240859985,-0.002271901350468397,-0.0018410299671813846
-0.3194268047809601,-0.3771180808544159,0.02500889264047146,-0.0010922739747911692,-0.0009636245085857809,-0.0016385163180530071
-0.3194378912448883,-0.3771274983882904,0.024992607533931732,-0.0011237980797886848,-0.0009214759338647127,-0.0016179910162463784
-0.3192821443080902,-0.37703263759613037,0.025345809757709503,-0.0009096639114432037,-0.000447148981038481,0.0005297474563121796
-0.31929099559783936,-0.37703683972358704,0.02535143867135048,-0.0008599972352385521,-0.00039080658461898565,0.0005963539006188512
-0.31929925084114075,-0.3770398795604706,0.025358347222208977,-0.0007892625289969146,-0.00021684521925635636,0.0007857599412091076
-0.3193061649799347,-0.37704190611839294,0.025366943329572678,-0.0005924620782025158,-0.00018882421136368066,0.0009337512892670929
-0.3192470371723175,-0.37700212001800537,0.025617534294724464,-0.0005635753041133285,-0.00015944906044751406,0.0023810951970517635
-0.31925255060195923,-0.37700390815734863,0.025641662999987602,-0.0005363034433685243,-0.00020082600531168282,0.0024449469055980444
-0.3192577362060547,-0.37700650095939636,0.025668857619166374,-0.0004078481870237738,-0.00027246278477832675,0.0025000355672091246
-0.31926149129867554,-0.3770096004009247,0.025694049894809723,-0.0003457062994129956,-0.00034571276046335697,0.0025386488996446133
-0.3188129663467407,-0.37690189480781555,0.026217419654130936,0.0018382677808403969,3.533466951921582e-05,0.005391760263592005
-0.31926146149635315,-0.37723296880722046,0.026261772960424423,-0.0003389034536667168,-0.0017026725690811872,0.005694711115211248
-0.31926485896110535,-0.37724995613098145,0.0263198334723711,-0.0003411539364606142,-0.001694573205895722,0.005917705129832029
-0.31919753551483154,-0.37696337699890137,0.026385974138975143,-0.0002258017921121791,4.7334044211311266e-05,0.006115065421909094
-0.31919974088668823,-0.3769630193710327,0.026447389274835587,-0.0002138861018465832,2.5598672436899506e-05,0.006168297957628965
-0.3191750645637512,-0.3769405484199524,0.02712946943938732,-0.00021619648032356054,0.0001201719933305867,0.009457431733608246
-0.31917741894721985,-0.37693968415260315,0.027223430573940277,-0.0002553363156039268,5.018625961383805e-05,0.009335040114820004
-0.31918007135391235,-0.3769396245479584,0.027315981686115265,-0.00027443040744401515,-3.835143434116617e-05,0.009175562299787998
-0.3191834092140198,-0.37694013118743896,0.02740677446126938,-0.0003928715013898909,-6.461894372478127e-05,0.008983246050775051
-0.31917089223861694,-0.37693703174591064,0.026544863358139992,-0.0005547440377995372,-5.9727197367465124e-05,0.003771701594814658
-0.318930983543396,-0.3766697347164154,0.02648783288896084,-0.0002609204675536603,0.0009649637504480779,0.0032285486813634634
-0.3189338147640228,-0.3766590356826782,0.026521265506744385,-0.00030246429378166795,0.0011764877708628774,0.0034585425164550543
-0.3190985918045044,-0.37665998935699463,0.026438070461153984,-0.0016120926011353731,0.0010486150858923793,0.002892879070714116
-0.31867218017578125,-0.3764778971672058,0.026690630242228508,0.0004299826396163553,0.0015761160757392645,0.004122398793697357
-0.3186677098274231,-0.37646281719207764,0.02673126757144928,0.0004649025504477322,0.0014375686878338456,0.004005500581115484
-0.31866246461868286,-0.37644898891448975,0.026771623641252518,0.0005853284965269268,0.0013253454817458987,0.004066284280270338
-0.31838127970695496,-0.3763934075832367,0.026725992560386658,0.0012743526604026556,0.0013238448882475495,0.0036447213497012854
-0.3183051347732544,-0.3763408958911896,0.02685396559536457,0.0015211321879178286,0.0014792800648137927,0.004085817839950323
-0.31828829646110535,-0.376325786113739,0.026894547045230865,0.001844882033765316,0.0015398954274132848,0.0040310099720954895
-0.31841376423835754,-0.3764917254447937,0.026900002732872963,0.0013946000253781676,0.00029961741529405117,0.003823302686214447
-0.31831175088882446,-0.3763289749622345,0.026964813470840454,0.0016723447479307652,0.0016405119094997644,0.003859619377180934
-0.31828978657722473,-0.3763086497783661,0.027015499770641327,0.0015199413755908608,0.0016608653822913766,0.0038575998041778803
-0.3180234730243683,-0.376257061958313,0.026987791061401367,0.001961010042577982,0.0016069321427494287,0.0033201160840690136
-0.31800389289855957,-0.37624040246009827,0.027021033689379692,0.001957748318091035,0.0017235110281035304,0.003328853752464056
-0.3179834187030792,-0.37622231245040894,0.02705479972064495,0.002138748299330473,0.001896944479085505,0.0034246717114001513
-0.31837356090545654,-0.37645888328552246,0.02636626549065113,0.0013489737175405025,0.0012769597815349698,-0.0005093934596516192
-0.3184537887573242,-0.3766549229621887,0.026322556659579277,0.0007431014673784375,-0.00027721593505702913,-0.0005719165201298892
-0.3183596134185791,-0.37651774287223816,0.026346394792199135,0.001010137377306819,0.0009179813787341118,-0.0003843841259367764
-0.3182950019836426,-0.37653669714927673,0.026332005858421326,0.001096396124921739,0.0008012138423509896,-0.0004906502435915172
-0.3181150555610657,-0.37642648816108704,0.026553478091955185,0.001321208430454135,0.0011473267804831266,0.0008815088658593595
-0.3181201219558716,-0.37649527192115784,0.026485173031687737,0.0008489221218042076,0.00020840318757109344,0.0004552920290734619
-0.31811293959617615,-0.376493364572525,0.026490096002817154,0.0005884523852728307,0.00017193473468068987,0.0005295500159263611
-0.3180200457572937,-0.37635862827301025,0.026529159396886826,0.000790076912380755,0.0012231945293024182,0.0007324077887460589
-0.31765878200531006,-0.3762209713459015,0.02672784961760044,0.0026109798345714808,0.0014400026993826032,0.0017060126410797238
-0.3175641894340515,-0.37612593173980713,0.026704110205173492,0.00291857379488647,0.001837696647271514,0.0013731294311583042
-0.3175347149372101,-0.3761071562767029,0.026717349886894226,0.0029746093787252903,0.0019196311477571726,0.0012752891052514315
-0.31750398874282837,-0.3760875463485718,0.026728855445981026,0.003172139637172222,0.002005330054089427,0.0010261606657877564
-0.31762629747390747,-0.3761613070964813,0.02647791989147663,0.003086339682340622,0.0018205554224550724,-0.0005247846129350364
-0.3179343342781067,-0.37624621391296387,0.026439569890499115,0.0013084330130368471,0.0013885167427361012,-0.0006549213430844247
-0.3179205358028412,-0.37623167037963867,0.026432987302541733,0.0014525271253660321,0.0015197626780718565,-0.000661211262922734
-0.31785520911216736,-0.37618786096572876,0.026395108550786972,0.0016112561570480466,0.001674109953455627,-0.0009730658493936062
-0.3176001012325287,-0.3761088252067566,0.026422278955578804,0.003026933642104268,0.0018259616335853934,-0.000570720003452152
-0.31814897060394287,-0.37635087966918945,0.025842711329460144,0.0007335395785048604,0.0007162016117945313,-0.0034825201146304607
-0.31822362542152405,-0.3764995336532593,0.025786135345697403,0.0006904054316692054,-0.00038083060644567013,-0.003443771041929722
-0.31815746426582336,-0.3763522803783417,0.025806674733757973,0.0009139962494373322,0.0007530544535256922,-0.0033665592782199383
-0.3181476891040802,-0.3763440251350403,0.025773754343390465,0.0010388557566329837,0.000899137812666595,-0.0032170682679861784
-0.3180519938468933,-0.376402348279953,0.026185989379882812,0.0009948795195668936,-4.818611341761425e-05,-0.00043654197361320257
-0.31804224848747253,-0.376402884721756,0.02618221938610077,0.0009532893309369683,-5.901452459511347e-05,-0.00031696385121904314
-0.31803250312805176,-0.3764038383960724,0.026179740205407143,0.0009982477640733123,-0.00013138193753547966,-0.00017856562044471502
-0.3179720640182495,-0.3762144446372986,0.026191001757979393,0.0013432687846943736,0.0012348302407190204,-0.00010972347809001803
-0.3181295692920685,-0.37631821632385254,0.025386996567249298,0.0012946176575496793,0.0011015114141628146,-0.004689461551606655
-0.3181162178516388,-0.37630781531333923,0.025339176878333092,0.001374231418594718,0.0009763434645719826,-0.00487416610121727
-0.31810295581817627,-0.37629881501197815,0.025289179757237434,0.0012788519961759448,0.0008225102792493999,-0.005124964285641909
-0.3180902898311615,-0.3762907385826111,0.025238141417503357,0.001255230512470007,0.0007916524773463607,-0.00508242379873991
-0.3180057406425476,-0.3762286901473999,0.025852181017398834,0.0013810783857479692,0.0009686007397249341,-0.0013828666415065527
-0.3179915249347687,-0.37621915340423584,0.025838332250714302,0.0014641423476859927,0.0009389439946971834,-0.0013866671361029148
